
	SDRs per currency unit for the period  January 01, 1994 - December 31, 2014
	Date	Pakistani rupee(PKR)	
	03-Jan-1994	0.0241557  	
	04-Jan-1994	0.0241777  	
	05-Jan-1994	0.0241211  	
	06-Jan-1994	0.024115  	
	07-Jan-1994	0.0240935  	
	10-Jan-1994	0.0240289  	
	11-Jan-1994	0.0241086  	
	12-Jan-1994	0.0240881  	
	13-Jan-1994	0.0240512  	
	14-Jan-1994	0.0240432  	
	17-Jan-1994	0.0240498  	
	18-Jan-1994	0.024024  	
	19-Jan-1994	0.0239946  	
	20-Jan-1994	0.0240572  	
	21-Jan-1994	0.0239276  	
	24-Jan-1994	0.024086  	
	25-Jan-1994	0.0240297  	
	26-Jan-1994	0.0239693  	
	27-Jan-1994	0.0239189  	
	28-Jan-1994	0.0238511  	
	31-Jan-1994	0.0238756  	
	01-Feb-1994	0.0237957  	
	02-Feb-1994	0.0237498  	
	03-Feb-1994	0.0237886  	
	04-Feb-1994	0.0238262  	
	07-Feb-1994	0.0239259  	
	08-Feb-1994	0.0238906  	
	09-Feb-1994	0.0238687  	
	10-Feb-1994	0.0239023  	
	11-Feb-1994	0.0238534  	
	14-Feb-1994	0.0236448  	
	15-Feb-1994	0.0235096  	
	16-Feb-1994	0.0234711  	
	17-Feb-1994	0.0234803  	
	18-Feb-1994	0.0234882  	
	21-Feb-1994	0.0235972  	
	22-Feb-1994	0.0235744  	
	23-Feb-1994	0.0235321  	
	24-Feb-1994	0.0235521  	
	25-Feb-1994	0.023456  	
	28-Feb-1994	0.0233955  	
	01-Mar-1994	0.0233424  	
	02-Mar-1994	0.0232693  	
	03-Mar-1994	0.0233476  	
	04-Mar-1994	0.023407  	
	07-Mar-1994	0.0234677  	
	08-Mar-1994	0.0234211  	
	09-Mar-1994	0.0233968  	
	10-Mar-1994	0.0233473  	
	11-Mar-1994	0.0232829  	
	14-Mar-1994	0.023329  	
	15-Mar-1994	0.0233964  	
	16-Mar-1994	0.0233985  	
	17-Mar-1994	0.0233554  	
	18-Mar-1994	0.0233741  	
	21-Mar-1994	0.0234179  	
	22-Mar-1994	0.0233541  	
	23-Mar-1994	0.023388  	
	24-Mar-1994	0.0233575  	
	25-Mar-1994	0.0231843  	
	28-Mar-1994	0.0232443  	
	29-Mar-1994	0.0231569  	
	30-Mar-1994	0.0231994  	
	31-Mar-1994	0.0231524  	
	01-Apr-1994	0.0232969  	
	04-Apr-1994	0.0232934  	
	05-Apr-1994	0.0232685  	
	06-Apr-1994	0.0234263  	
	07-Apr-1994	0.0233553  	
	08-Apr-1994	0.0234056  	
	11-Apr-1994	0.0233015  	
	12-Apr-1994	0.0233651  	
	13-Apr-1994	0.0233443  	
	14-Apr-1994	0.0233367  	
	15-Apr-1994	0.0233404  	
	18-Apr-1994	0.023326  	
	19-Apr-1994	0.0232454  	
	20-Apr-1994	0.0232568  	
	21-Apr-1994	0.0231658  	
	22-Apr-1994	0.0232471  	
	25-Apr-1994	0.0231538  	
	26-Apr-1994	0.023171  	
	27-Apr-1994	0.0231049  	
	28-Apr-1994	0.0230742  	
	29-Apr-1994	0.0229717  	
	02-May-1994	0.0229185  	
	03-May-1994	0.0228905  	
	04-May-1994	0.0229075  	
	05-May-1994	0.0230966  	
	06-May-1994	0.0230999  	
	09-May-1994	0.0230114  	
	10-May-1994	0.023081  	
	11-May-1994	0.0231663  	
	12-May-1994	0.0231157  	
	13-May-1994	0.0231643  	
	16-May-1994	0.0231541  	
	17-May-1994	0.0231471  	
	18-May-1994	0.0230631  	
	19-May-1994	0.0229787  	
	20-May-1994	0.023009  	
	23-May-1994	0.0229734  	
	24-May-1994	0.0229927  	
	25-May-1994	0.0230296  	
	26-May-1994	0.0229611  	
	27-May-1994	0.0229974  	
	30-May-1994	0.022967  	
	31-May-1994	0.0229621  	
	01-Jun-1994	0.0229683  	
	02-Jun-1994	0.022985  	
	03-Jun-1994	0.0230764  	
	06-Jun-1994	0.023116  	
	07-Jun-1994	0.0231181  	
	08-Jun-1994	0.0230328  	
	09-Jun-1994	0.0230489  	
	10-Jun-1994	0.0230426  	
	13-Jun-1994	0.0229551  	
	14-Jun-1994	0.0228747  	
	15-Jun-1994	0.0228653  	
	16-Jun-1994	0.0228232  	
	17-Jun-1994	0.0228817  	
	20-Jun-1994	0.0226602  	
	21-Jun-1994	0.0226324  	
	22-Jun-1994	0.0225629  	
	23-Jun-1994	0.0226393  	
	24-Jun-1994	0.0225252  	
	27-Jun-1994	0.0224329  	
	28-Jun-1994	0.0224994  	
	29-Jun-1994	0.0224355  	
	30-Jun-1994	0.0224995  	
	01-Jul-1994	0.0225571  	
	04-Jul-1994	0.0225108  	
	05-Jul-1994	0.0224527  	
	06-Jul-1994	0.0223893  	
	07-Jul-1994	0.0224441  	
	08-Jul-1994	0.0224064  	
	11-Jul-1994	0.0222386  	
	12-Jul-1994	0.0221143  	
	13-Jul-1994	0.0221406  	
	14-Jul-1994	0.0222428  	
	15-Jul-1994	0.0222858  	
	18-Jul-1994	0.0222313  	
	19-Jul-1994	0.0222643  	
	20-Jul-1994	0.0224499  	
	21-Jul-1994	0.0223243  	
	22-Jul-1994	0.0225183  	
	25-Jul-1994	0.0224811  	
	26-Jul-1994	0.0224909  	
	27-Jul-1994	0.0224083  	
	28-Jul-1994	0.0223976  	
	29-Jul-1994	0.0225938  	
	01-Aug-1994	0.022381  	
	02-Aug-1994	0.0224669  	
	03-Aug-1994	0.0225595  	
	04-Aug-1994	0.0224629  	
	05-Aug-1994	0.0225714  	
	08-Aug-1994	0.0225519  	
	09-Aug-1994	0.0225914  	
	10-Aug-1994	0.0225476  	
	11-Aug-1994	0.0225608  	
	12-Aug-1994	0.0223724  	
	15-Aug-1994	0.0223941  	
	16-Aug-1994	0.0224345  	
	17-Aug-1994	0.0224438  	
	18-Aug-1994	0.0223578  	
	19-Aug-1994	0.0222188  	
	22-Aug-1994	0.0221927  	
	23-Aug-1994	0.0222006  	
	24-Aug-1994	0.0222476  	
	25-Aug-1994	0.0223267  	
	26-Aug-1994	0.0222915  	
	29-Aug-1994	0.0224975  	
	30-Aug-1994	0.0224949  	
	31-Aug-1994	0.0224804  	
	01-Sep-1994	0.0224585  	
	02-Sep-1994	0.0224194  	
	05-Sep-1994	0.0222992  	
	06-Sep-1994	0.0222385  	
	07-Sep-1994	0.0222278  	
	08-Sep-1994	0.0222868  	
	09-Sep-1994	0.0223395  	
	12-Sep-1994	0.0221955  	
	13-Sep-1994	0.022207  	
	14-Sep-1994	0.0221594  	
	15-Sep-1994	0.0222295  	
	16-Sep-1994	0.0222401  	
	19-Sep-1994	0.0221798  	
	20-Sep-1994	0.0222188  	
	21-Sep-1994	0.0221679  	
	22-Sep-1994	0.0221651  	
	23-Sep-1994	0.0221547  	
	26-Sep-1994	0.0222015  	
	27-Sep-1994	0.0221971  	
	28-Sep-1994	0.0221818  	
	29-Sep-1994	0.0221963  	
	30-Sep-1994	0.022179  	
	03-Oct-1994	0.0222944  	
	04-Oct-1994	0.0222462  	
	05-Oct-1994	0.022223  	
	06-Oct-1994	0.0222199  	
	07-Oct-1994	0.0222119  	
	10-Oct-1994	0.0222955  	
	11-Oct-1994	0.0222638  	
	12-Oct-1994	0.0222233  	
	13-Oct-1994	0.0222132  	
	14-Oct-1994	0.0220833  	
	17-Oct-1994	0.0219293  	
	18-Oct-1994	0.0219262  	
	19-Oct-1994	0.021879  	
	20-Oct-1994	0.0218881  	
	21-Oct-1994	0.0217915  	
	24-Oct-1994	0.02186  	
	25-Oct-1994	0.0217627  	
	26-Oct-1994	0.0218302  	
	27-Oct-1994	0.0217955  	
	28-Oct-1994	0.0218214  	
	31-Oct-1994	0.0219226  	
	01-Nov-1994	0.0218182  	
	02-Nov-1994	0.0217976  	
	03-Nov-1994	0.021958  	
	04-Nov-1994	0.0220246  	
	07-Nov-1994	0.0219396  	
	08-Nov-1994	0.0219238  	
	09-Nov-1994	0.0220596  	
	10-Nov-1994	0.022029  	
	11-Nov-1994	0.0220456  	
	14-Nov-1994	0.0221545  	
	15-Nov-1994	0.0221442  	
	16-Nov-1994	0.0222366  	
	17-Nov-1994	0.0221891  	
	18-Nov-1994	0.0222381  	
	21-Nov-1994	0.0222671  	
	22-Nov-1994	0.0221823  	
	23-Nov-1994	0.0221429  	
	24-Nov-1994	0.0222279  	
	25-Nov-1994	0.022226  	
	28-Nov-1994	0.0222663  	
	29-Nov-1994	0.0222509  	
	30-Nov-1994	0.0223046  	
	01-Dec-1994	0.0222908  	
	02-Dec-1994	0.0223637  	
	05-Dec-1994	0.0224049  	
	06-Dec-1994	0.0223049  	
	07-Dec-1994	0.0222992  	
	08-Dec-1994	0.0223494  	
	09-Dec-1994	0.0223595  	
	12-Dec-1994	0.0223463  	
	13-Dec-1994	0.0223492  	
	14-Dec-1994	0.0223428  	
	15-Dec-1994	0.0223441  	
	16-Dec-1994	0.022333  	
	19-Dec-1994	0.0223584  	
	20-Dec-1994	0.0223432  	
	21-Dec-1994	0.0223332  	
	22-Dec-1994	0.0223852  	
	23-Dec-1994	0.022371  	
	27-Dec-1994	0.0223904  	
	28-Dec-1994	0.0223514  	
	29-Dec-1994	0.0222467  	
	30-Dec-1994	0.0221849  	
	03-Jan-1995	0.0222482  	
	04-Jan-1995	0.0223058  	
	05-Jan-1995	0.0222789  	
	06-Jan-1995	0.0222516  	
	09-Jan-1995	0.0222936  	
	10-Jan-1995	0.0221248  	
	11-Jan-1995	0.0220983  	
	12-Jan-1995	0.022098  	
	13-Jan-1995	0.0220009  	
	16-Jan-1995	0.0220316  	
	17-Jan-1995	0.0220101  	
	18-Jan-1995	0.0220036  	
	19-Jan-1995	0.0220796  	
	20-Jan-1995	0.0219483  	
	23-Jan-1995	0.0219877  	
	24-Jan-1995	0.0219227  	
	25-Jan-1995	0.0219078  	
	26-Jan-1995	0.021952  	
	27-Jan-1995	0.0219514  	
	30-Jan-1995	0.0219267  	
	31-Jan-1995	0.021889  	
	01-Feb-1995	0.0220133  	
	02-Feb-1995	0.021998  	
	03-Feb-1995	0.021995  	
	06-Feb-1995	0.0220553  	
	07-Feb-1995	0.0220663  	
	08-Feb-1995	0.0220402  	
	09-Feb-1995	0.0220165  	
	10-Feb-1995	0.0220104  	
	13-Feb-1995	0.0219374  	
	14-Feb-1995	0.0219646  	
	15-Feb-1995	0.0218878  	
	16-Feb-1995	0.0217972  	
	17-Feb-1995	0.0217078  	
	20-Feb-1995	0.0216529  	
	21-Feb-1995	0.0216552  	
	22-Feb-1995	0.0216725  	
	23-Feb-1995	0.0216346  	
	24-Feb-1995	0.0216222  	
	27-Feb-1995	0.0215812  	
	28-Feb-1995	0.0216159  	
	01-Mar-1995	0.0216177  	
	02-Mar-1995	0.0215882  	
	03-Mar-1995	0.0214413  	
	06-Mar-1995	0.0210724  	
	07-Mar-1995	0.021042  	
	08-Mar-1995	0.0208119  	
	09-Mar-1995	0.0210087  	
	10-Mar-1995	0.0211281  	
	13-Mar-1995	0.0210557  	
	14-Mar-1995	0.0211129  	
	15-Mar-1995	0.0210646  	
	16-Mar-1995	0.0209524  	
	17-Mar-1995	0.0209527  	
	20-Mar-1995	0.0209972  	
	21-Mar-1995	0.0209247  	
	22-Mar-1995	0.0209882  	
	23-Mar-1995	0.0208964  	
	24-Mar-1995	0.0209138  	
	27-Mar-1995	0.0210055  	
	28-Mar-1995	0.0209209  	
	29-Mar-1995	0.0207624  	
	30-Mar-1995	0.0207514  	
	31-Mar-1995	0.0207002  	
	03-Apr-1995	0.0206217  	
	04-Apr-1995	0.0206292  	
	05-Apr-1995	0.0205714  	
	06-Apr-1995	0.0205568  	
	07-Apr-1995	0.0204911  	
	10-Apr-1995	0.0205353  	
	11-Apr-1995	0.0206625  	
	12-Apr-1995	0.0206305  	
	13-Apr-1995	0.0205708  	
	14-Apr-1995	0.0205215  	
	17-Apr-1995	0.0203324  	
	18-Apr-1995	0.0202725  	
	19-Apr-1995	0.0202785  	
	20-Apr-1995	0.0204268  	
	21-Apr-1995	0.0205354  	
	24-Apr-1995	0.0204244  	
	25-Apr-1995	0.0203935  	
	26-Apr-1995	0.0205122  	
	27-Apr-1995	0.0204639  	
	28-Apr-1995	0.0205486  	
	01-May-1995	0.0205808  	
	02-May-1995	0.020501  	
	03-May-1995	0.0204878  	
	04-May-1995	0.0205157  	
	05-May-1995	0.020528  	
	08-May-1995	0.0204158  	
	09-May-1995	0.0204743  	
	10-May-1995	0.0205  	
	11-May-1995	0.020747  	
	12-May-1995	0.0210195  	
	15-May-1995	0.0210193  	
	16-May-1995	0.0210539  	
	17-May-1995	0.020943  	
	18-May-1995	0.0210205  	
	19-May-1995	0.0209985  	
	22-May-1995	0.0210417  	
	23-May-1995	0.0209672  	
	24-May-1995	0.021014  	
	25-May-1995	0.0208747  	
	26-May-1995	0.0204326  	
	29-May-1995	0.02046  	
	30-May-1995	0.0204425  	
	31-May-1995	0.0204382  	
	01-Jun-1995	0.0208109  	
	02-Jun-1995	0.020627  	
	05-Jun-1995	0.0206563  	
	06-Jun-1995	0.0206842  	
	07-Jun-1995	0.0206531  	
	08-Jun-1995	0.0206709  	
	09-Jun-1995	0.0205996  	
	12-Jun-1995	0.0206017  	
	13-Jun-1995	0.0205487  	
	14-Jun-1995	0.0206168  	
	15-Jun-1995	0.0206353  	
	19-Jun-1995	0.0205722  	
	20-Jun-1995	0.0205581  	
	21-Jun-1995	0.0205438  	
	22-Jun-1995	0.0204662  	
	23-Jun-1995	0.0205593  	
	26-Jun-1995	0.0205088  	
	27-Jun-1995	0.0205081  	
	28-Jun-1995	0.0205382  	
	29-Jun-1995	0.0206048  	
	30-Jun-1995	0.0205049  	
	03-Jul-1995	0.0204928  	
	04-Jul-1995	0.0204825  	
	05-Jul-1995	0.0204775  	
	06-Jul-1995	0.0204724  	
	07-Jul-1995	0.0205328  	
	10-Jul-1995	0.0206387  	
	11-Jul-1995	0.0206798  	
	12-Jul-1995	0.0206735  	
	13-Jul-1995	0.0207529  	
	14-Jul-1995	0.0205814  	
	17-Jul-1995	0.0207034  	
	18-Jul-1995	0.0206124  	
	19-Jul-1995	0.0205439  	
	20-Jul-1995	0.0205132  	
	21-Jul-1995	0.0205688  	
	24-Jul-1995	0.0205319  	
	25-Jul-1995	0.0205227  	
	26-Jul-1995	0.0205925  	
	27-Jul-1995	0.0205486  	
	28-Jul-1995	0.0205691  	
	31-Jul-1995	0.0205071  	
	01-Aug-1995	0.020558  	
	02-Aug-1995	0.0206363  	
	03-Aug-1995	0.0207083  	
	04-Aug-1995	0.0207367  	
	07-Aug-1995	0.0207493  	
	08-Aug-1995	0.020804  	
	09-Aug-1995	0.020786  	
	10-Aug-1995	0.020827  	
	11-Aug-1995	0.0210365  	
	14-Aug-1995	0.021032  	
	15-Aug-1995	0.0211128  	
	16-Aug-1995	0.0213881  	
	17-Aug-1995	0.0214857  	
	18-Aug-1995	0.0213555  	
	21-Aug-1995	0.0213563  	
	22-Aug-1995	0.0214109  	
	23-Aug-1995	0.0214009  	
	24-Aug-1995	0.0214127  	
	25-Aug-1995	0.0213596  	
	28-Aug-1995	0.021296  	
	29-Aug-1995	0.0213625  	
	30-Aug-1995	0.0214644  	
	31-Aug-1995	0.0213394  	
	01-Sep-1995	0.0213692  	
	04-Sep-1995	0.0213081  	
	05-Sep-1995	0.0213733  	
	06-Sep-1995	0.0214722  	
	07-Sep-1995	0.0214526  	
	08-Sep-1995	0.0215759  	
	11-Sep-1995	0.0214514  	
	12-Sep-1995	0.0215465  	
	13-Sep-1995	0.021631  	
	14-Sep-1995	0.0216394  	
	15-Sep-1995	0.0216837  	
	18-Sep-1995	0.0216152  	
	19-Sep-1995	0.0216517  	
	20-Sep-1995	0.0216008  	
	21-Sep-1995	0.0212974  	
	22-Sep-1995	0.0210709  	
	25-Sep-1995	0.0210776  	
	26-Sep-1995	0.0211928  	
	27-Sep-1995	0.0211646  	
	28-Sep-1995	0.0210367  	
	29-Sep-1995	0.0209893  	
	02-Oct-1995	0.0211373  	
	03-Oct-1995	0.0210732  	
	04-Oct-1995	0.0211431  	
	05-Oct-1995	0.0211368  	
	06-Oct-1995	0.0210478  	
	09-Oct-1995	0.021027  	
	10-Oct-1995	0.0211109  	
	11-Oct-1995	0.0211015  	
	12-Oct-1995	0.0210778  	
	13-Oct-1995	0.0211078  	
	16-Oct-1995	0.02104  	
	17-Oct-1995	0.0210588  	
	18-Oct-1995	0.0209348  	
	19-Oct-1995	0.0209944  	
	20-Oct-1995	0.0209591  	
	23-Oct-1995	0.0207627  	
	24-Oct-1995	0.0207551  	
	25-Oct-1995	0.020835  	
	26-Oct-1995	0.0208469  	
	27-Oct-1995	0.0208273  	
	30-Oct-1995	0.0194467  	
	31-Oct-1995	0.0194869  	
	01-Nov-1995	0.0194914  	
	02-Nov-1995	0.0195709  	
	03-Nov-1995	0.0195956  	
	06-Nov-1995	0.01949  	
	07-Nov-1995	0.0195186  	
	08-Nov-1995	0.0194865  	
	09-Nov-1995	0.0195135  	
	10-Nov-1995	0.0193776  	
	13-Nov-1995	0.0194037  	
	14-Nov-1995	0.0195054  	
	15-Nov-1995	0.0193897  	
	16-Nov-1995	0.0194276  	
	17-Nov-1995	0.0194242  	
	20-Nov-1995	0.019506  	
	21-Nov-1995	0.019462  	
	22-Nov-1995	0.0194375  	
	23-Nov-1995	0.0194124  	
	24-Nov-1995	0.019442  	
	27-Nov-1995	0.0194916  	
	28-Nov-1995	0.0195437  	
	29-Nov-1995	0.0195741  	
	30-Nov-1995	0.0195971  	
	01-Dec-1995	0.0196584  	
	04-Dec-1995	0.0195795  	
	05-Dec-1995	0.0195705  	
	06-Dec-1995	0.0195889  	
	07-Dec-1995	0.0195914  	
	08-Dec-1995	0.0196353  	
	11-Dec-1995	0.0195864  	
	12-Dec-1995	0.019636  	
	13-Dec-1995	0.0196608  	
	14-Dec-1995	0.0196354  	
	15-Dec-1995	0.0196262  	
	18-Dec-1995	0.0196007  	
	19-Dec-1995	0.0195808  	
	20-Dec-1995	0.01962  	
	21-Dec-1995	0.0196075  	
	22-Dec-1995	0.0196458  	
	26-Dec-1995	0.0195719  	
	27-Dec-1995	0.0195926  	
	28-Dec-1995	0.0195813  	
	29-Dec-1995	0.0195927  	
	02-Jan-1996	0.0195725  	
	03-Jan-1996	0.0196547  	
	04-Jan-1996	0.0197545  	
	05-Jan-1996	0.0197431  	
	08-Jan-1996	0.0197093  	
	09-Jan-1996	0.019734  	
	10-Jan-1996	0.0197009  	
	11-Jan-1996	0.0196756  	
	12-Jan-1996	0.0197473  	
	15-Jan-1996	0.0197441  	
	16-Jan-1996	0.0198105  	
	17-Jan-1996	0.0198284  	
	18-Jan-1996	0.0198656  	
	19-Jan-1996	0.0199197  	
	22-Jan-1996	0.0199645  	
	23-Jan-1996	0.0199131  	
	24-Jan-1996	0.020007  	
	25-Jan-1996	0.019975  	
	26-Jan-1996	0.0200279  	
	29-Jan-1996	0.020046  	
	30-Jan-1996	0.0200282  	
	31-Jan-1996	0.0200155  	
	01-Feb-1996	0.019991  	
	02-Feb-1996	0.019964  	
	05-Feb-1996	0.0198578  	
	06-Feb-1996	0.0198087  	
	07-Feb-1996	0.0198661  	
	08-Feb-1996	0.0199109  	
	09-Feb-1996	0.019878  	
	12-Feb-1996	0.0198924  	
	13-Feb-1996	0.0199099  	
	14-Feb-1996	0.0198685  	
	15-Feb-1996	0.0198265  	
	16-Feb-1996	0.0198136  	
	19-Feb-1996	0.0197095  	
	20-Feb-1996	0.0197465  	
	21-Feb-1996	0.0197501  	
	22-Feb-1996	0.0197351  	
	23-Feb-1996	0.0197567  	
	26-Feb-1996	0.0196401  	
	27-Feb-1996	0.0196469  	
	28-Feb-1996	0.0196798  	
	29-Feb-1996	0.0197437  	
	01-Mar-1996	0.0198306  	
	04-Mar-1996	0.0197956  	
	05-Mar-1996	0.0198157  	
	06-Mar-1996	0.0198194  	
	07-Mar-1996	0.0198165  	
	08-Mar-1996	0.0197948  	
	11-Mar-1996	0.0198083  	
	12-Mar-1996	0.019838  	
	13-Mar-1996	0.0197352  	
	14-Mar-1996	0.0197295  	
	15-Mar-1996	0.0197459  	
	18-Mar-1996	0.0197439  	
	19-Mar-1996	0.0197782  	
	20-Mar-1996	0.0197437  	
	21-Mar-1996	0.0197766  	
	22-Mar-1996	0.0198039  	
	25-Mar-1996	0.0197692  	
	26-Mar-1996	0.0197722  	
	27-Mar-1996	0.0198198  	
	28-Mar-1996	0.0198196  	
	29-Mar-1996	0.0197757  	
	01-Apr-1996	0.0198138  	
	02-Apr-1996	0.0198175  	
	03-Apr-1996	0.0197776  	
	04-Apr-1996	0.0197716  	
	05-Apr-1996	0.0198047  	
	08-Apr-1996	0.019765  	
	09-Apr-1996	0.0198273  	
	10-Apr-1996	0.0198958  	
	11-Apr-1996	0.019947  	
	12-Apr-1996	0.0199244  	
	15-Apr-1996	0.019917  	
	16-Apr-1996	0.0199036  	
	17-Apr-1996	0.0199126  	
	18-Apr-1996	0.01988  	
	19-Apr-1996	0.01981  	
	22-Apr-1996	0.0198703  	
	23-Apr-1996	0.0198915  	
	24-Apr-1996	0.019895  	
	25-Apr-1996	0.019877  	
	26-Apr-1996	0.0198757  	
	29-Apr-1996	0.0197507  	
	30-Apr-1996	0.0197959  	
	02-May-1996	0.0198555  	
	03-May-1996	0.0198073  	
	06-May-1996	0.0198044  	
	07-May-1996	0.0197996  	
	08-May-1996	0.0198044  	
	09-May-1996	0.0197491  	
	10-May-1996	0.0197351  	
	13-May-1996	0.0198287  	
	14-May-1996	0.0198446  	
	15-May-1996	0.0198602  	
	16-May-1996	0.019898  	
	17-May-1996	0.0198734  	
	20-May-1996	0.0199213  	
	21-May-1996	0.0199197  	
	22-May-1996	0.019937  	
	23-May-1996	0.0199379  	
	24-May-1996	0.0199468  	
	28-May-1996	0.0199639  	
	29-May-1996	0.0199608  	
	30-May-1996	0.0197999  	
	31-May-1996	0.0198582  	
	03-Jun-1996	0.0197977  	
	04-Jun-1996	0.0198006  	
	05-Jun-1996	0.0198182  	
	06-Jun-1996	0.0198142  	
	07-Jun-1996	0.0197992  	
	10-Jun-1996	0.0198128  	
	11-Jun-1996	0.0198132  	
	12-Jun-1996	0.0198253  	
	13-Jun-1996	0.019809  	
	14-Jun-1996	0.0197212  	
	17-Jun-1996	0.0197234  	
	18-Jun-1996	0.0196668  	
	19-Jun-1996	0.0196868  	
	20-Jun-1996	0.0197186  	
	21-Jun-1996	0.019766  	
	24-Jun-1996	0.0197831  	
	25-Jun-1996	0.0197931  	
	26-Jun-1996	0.019786  	
	27-Jun-1996	0.0197316  	
	28-Jun-1996	0.0197234  	
	02-Jul-1996	0.0197044  	
	03-Jul-1996	0.0197262  	
	04-Jul-1996	0.0196874  	
	05-Jul-1996	0.0197234  	
	08-Jul-1996	0.0197527  	
	09-Jul-1996	0.0196829  	
	10-Jul-1996	0.0196714  	
	11-Jul-1996	0.0196782  	
	12-Jul-1996	0.0196473  	
	15-Jul-1996	0.0196884  	
	16-Jul-1996	0.0195083  	
	17-Jul-1996	0.0194658  	
	18-Jul-1996	0.0194632  	
	19-Jul-1996	0.0194409  	
	22-Jul-1996	0.0194227  	
	23-Jul-1996	0.0193692  	
	24-Jul-1996	0.0193553  	
	25-Jul-1996	0.0193752  	
	26-Jul-1996	0.0193559  	
	29-Jul-1996	0.0193587  	
	30-Jul-1996	0.0193273  	
	31-Jul-1996	0.0192707  	
	01-Aug-1996	0.0192464  	
	02-Aug-1996	0.0192768  	
	05-Aug-1996	0.0192563  	
	06-Aug-1996	0.0193132  	
	07-Aug-1996	0.019321  	
	08-Aug-1996	0.019343  	
	09-Aug-1996	0.0193077  	
	12-Aug-1996	0.0192874  	
	13-Aug-1996	0.0192298  	
	14-Aug-1996	0.0192611  	
	15-Aug-1996	0.0192941  	
	16-Aug-1996	0.0192869  	
	19-Aug-1996	0.0192925  	
	20-Aug-1996	0.0192915  	
	21-Aug-1996	0.0192792  	
	22-Aug-1996	0.019299  	
	23-Aug-1996	0.0192917  	
	26-Aug-1996	0.0192249  	
	27-Aug-1996	0.0192113  	
	28-Aug-1996	0.0192491  	
	29-Aug-1996	0.0191914  	
	30-Aug-1996	0.0192117  	
	02-Sep-1996	0.0192273  	
	03-Sep-1996	0.0192499  	
	04-Sep-1996	0.0192283  	
	05-Sep-1996	0.0192167  	
	06-Sep-1996	0.0192324  	
	09-Sep-1996	0.0192622  	
	10-Sep-1996	0.0186208  	
	11-Sep-1996	0.0186793  	
	12-Sep-1996	0.0186772  	
	13-Sep-1996	0.018683  	
	16-Sep-1996	0.0186895  	
	17-Sep-1996	0.0186645  	
	18-Sep-1996	0.0186715  	
	19-Sep-1996	0.018634  	
	20-Sep-1996	0.0186698  	
	23-Sep-1996	0.0186707  	
	24-Sep-1996	0.018647  	
	25-Sep-1996	0.0186227  	
	26-Sep-1996	0.0186954  	
	27-Sep-1996	0.018706  	
	30-Sep-1996	0.0187453  	
	01-Oct-1996	0.0187242  	
	02-Oct-1996	0.0187426  	
	03-Oct-1996	0.0187572  	
	04-Oct-1996	0.0187571  	
	07-Oct-1996	0.0187563  	
	08-Oct-1996	0.0187257  	
	09-Oct-1996	0.0187509  	
	10-Oct-1996	0.0187528  	
	11-Oct-1996	0.0187366  	
	14-Oct-1996	0.0187404  	
	15-Oct-1996	0.0187777  	
	16-Oct-1996	0.0187859  	
	17-Oct-1996	0.0187776  	
	18-Oct-1996	0.0187899  	
	21-Oct-1996	0.0187863  	
	22-Oct-1996	0.0172888  	
	23-Oct-1996	0.0172595  	
	24-Oct-1996	0.0172442  	
	25-Oct-1996	0.0172662  	
	28-Oct-1996	0.0172552  	
	29-Oct-1996	0.0172122  	
	30-Oct-1996	0.0172176  	
	31-Oct-1996	0.0171916  	
	01-Nov-1996	0.0171968  	
	04-Nov-1996	0.0171732  	
	05-Nov-1996	0.0171682  	
	06-Nov-1996	0.0172041  	
	07-Nov-1996	0.0171093  	
	08-Nov-1996	0.0171179  	
	11-Nov-1996	0.0170767  	
	12-Nov-1996	0.017038  	
	13-Nov-1996	0.0170853  	
	14-Nov-1996	0.0170743  	
	15-Nov-1996	0.017071  	
	18-Nov-1996	0.0170738  	
	19-Nov-1996	0.0170474  	
	20-Nov-1996	0.0170153  	
	21-Nov-1996	0.0170252  	
	22-Nov-1996	0.0170309  	
	25-Nov-1996	0.0170975  	
	26-Nov-1996	0.0171652  	
	27-Nov-1996	0.0171687  	
	28-Nov-1996	0.017208  	
	29-Nov-1996	0.0172108  	
	02-Dec-1996	0.0172276  	
	03-Dec-1996	0.0173267  	
	04-Dec-1996	0.0173088  	
	05-Dec-1996	0.0173376  	
	06-Dec-1996	0.0172131  	
	09-Dec-1996	0.0172929  	
	10-Dec-1996	0.0172996  	
	11-Dec-1996	0.0172435  	
	12-Dec-1996	0.0172688  	
	13-Dec-1996	0.0172363  	
	16-Dec-1996	0.0173011  	
	17-Dec-1996	0.017268  	
	18-Dec-1996	0.0172789  	
	19-Dec-1996	0.0172952  	
	20-Dec-1996	0.0173148  	
	23-Dec-1996	0.0172823  	
	24-Dec-1996	0.0172998  	
	26-Dec-1996	0.0173201  	
	27-Dec-1996	0.0173186  	
	30-Dec-1996	0.0173238  	
	31-Dec-1996	0.0172906  	
	02-Jan-1997	0.0172643  	
	03-Jan-1997	0.0172826  	
	06-Jan-1997	0.017355  	
	07-Jan-1997	0.0173269  	
	08-Jan-1997	0.0173688  	
	09-Jan-1997	0.0173968  	
	10-Jan-1997	0.0173875  	
	13-Jan-1997	0.0174553  	
	14-Jan-1997	0.0174589  	
	15-Jan-1997	0.0175177  	
	16-Jan-1997	0.0174837  	
	17-Jan-1997	0.0175232  	
	20-Jan-1997	0.017665  	
	21-Jan-1997	0.0176264  	
